'Lat','Long',
3955.9278,11623.031,241
3955.9276,11623.0303,243
3955.9274,11623.0295,249
3955.9272,11623.0285,251
3955.9272,11623.0275,250
3955.9271,11623.0266,248
3955.927,11623.0257,248
3955.927,11623.0248,249
3955.927,11623.0241,251
3955.9271,11623.0235,254
3955.927,11623.023,265
3955.927,11623.0227,276
3955.9269,11623.0224,279
3955.9268,11623.0219,278
3955.9266,11623.0211,282
3955.9265,11623.0203,294
3955.9264,11623.0194,303
3955.9265,11623.0184,313
3955.9267,11623.0174,317
3955.9269,11623.0163,318
3955.9272,11623.0151,318
3955.9273,11623.0141,318
3955.9274,11623.0132,318
3955.9274,11623.0126,318
3955.9274,11623.0124,318
3955.9273,11623.0123,317
3955.9273,11623.0123,317
3955.9273,11623.0123,316
3955.9272,11623.0123,316
3955.9272,11623.0124,316
3955.9272,11623.0124,316
3955.9272,11623.0124,316
3955.9272,11623.0124,316
3955.9273,11623.0124,316
3955.9273,11623.0124,316
3955.9273,11623.0124,316
3955.9273,11623.0124,315
3955.9273,11623.0124,314
3955.9273,11623.0124,313
3955.9273,11623.0124,311
3955.9274,11623.0124,310
3955.9274,11623.0124,309
3955.9274,11623.0124,306
3955.9274,11623.0123,303
3955.9274,11623.0123,300
3955.9274,11623.0123,298
3955.9274,11623.0123,295
3955.9274,11623.0122,293
3955.9274,11623.0121,291
3955.9274,11623.0121,289
3955.9273,11623.0121,288
3955.9273,11623.0122,287
3955.9273,11623.0122,286
3955.9273,11623.0122,284
3955.9273,11623.0122,284
3955.9273,11623.0122,284
3955.9273,11623.0122,284
3955.9273,11623.0121,283
3955.9273,11623.0121,282
3955.9274,11623.0121,282
3955.9274,11623.012,282
3955.9273,11623.012,282
3955.9272,11623.0121,281
3955.9271,11623.0121,281
3955.927,11623.0122,280
3955.927,11623.0122,280
3955.9271,11623.0121,280
3955.9271,11623.0121,279
3955.9271,11623.012,277
3955.9271,11623.0118,274
3955.9271,11623.0112,271
3955.9269,11623.0102,273
3955.9267,11623.0089,273
3955.9265,11623.0075,274
3955.9262,11623.0059,271
3955.9259,11623.0041,266
3955.9256,11623.0023,263
3955.9253,11623.0003,261
3955.925,11622.9983,261
3955.9246,11622.9962,261
3955.9244,11622.994,260
3955.9242,11622.9918,257
3955.924,11622.9895,256
3955.9239,11622.9872,260
3955.9237,11622.9849,264
3955.9236,11622.9829,268
3955.9236,11622.9816,271
3955.9236,11622.981,272
3955.9236,11622.9809,273
3955.9237,11622.9805,274
3955.9239,11622.9797,274
3955.9241,11622.9784,275
3955.9243,11622.9768,275
3955.9245,11622.9749,273
3955.9247,11622.973,270
3955.9247,11622.9709,267
3955.9245,11622.9686,265
3955.9241,11622.9663,265
3955.9238,11622.964,262
3955.9238,11622.9616,263
3955.9237,11622.9594,264
3955.9235,11622.9573,268
3955.9234,11622.9553,270
3955.9232,11622.9536,269
3955.9231,11622.952,269
3955.9229,11622.9506,270
3955.9228,11622.9492,270
3955.9228,11622.948,270
3955.9225,11622.9472,270
3955.9221,11622.9466,271
3955.922,11622.946,271
3955.9219,11622.9454,271
3955.922,11622.9446,271
3955.922,11622.9439,271
3955.922,11622.9433,270
3955.922,11622.9424,269
3955.9219,11622.9411,267
3955.9219,11622.9395,265
3955.9218,11622.9377,265
3955.9217,11622.9356,265
3955.9216,11622.9335,264
3955.9214,11622.9312,262
3955.9213,11622.929,261
3955.9212,11622.9269,261
3955.9211,11622.925,260
3955.921,11622.9232,260
3955.9209,11622.9214,260
3955.9208,11622.9195,260
3955.9207,11622.9175,260
3955.9206,11622.9155,260
3955.9203,11622.9135,260
3955.9201,11622.9118,260
3955.9201,11622.9098,260
3955.9201,11622.9077,259
3955.92,11622.9057,259
3955.92,11622.9036,260
3955.92,11622.9014,262
3955.9199,11622.8993,264
3955.9197,11622.8971,264
3955.9196,11622.8949,264
3955.9195,11622.8926,262
3955.9194,11622.8902,263
3955.9193,11622.8879,259
3955.9192,11622.8856,259
3955.9191,11622.8833,259
3955.919,11622.8811,259
3955.919,11622.8789,259
3955.919,11622.8767,259
3955.9189,11622.8746,258
3955.9189,11622.8725,257
3955.9188,11622.8705,256
3955.9186,11622.8686,255
3955.9184,11622.8667,254
3955.9183,11622.8647,254
3955.9182,11622.8627,254
3955.9181,11622.8606,254
3955.9181,11622.8584,254
3955.9182,11622.8562,254
3955.9181,11622.8539,253
3955.918,11622.8517,250
3955.918,11622.8495,249
3955.9179,11622.8473,250
3955.9178,11622.8451,250
3955.9177,11622.8429,250
3955.9175,11622.8407,251
3955.9173,11622.8385,253
3955.9171,11622.8363,254
3955.917,11622.834,254
3955.917,11622.8318,254
3955.917,11622.8294,253
3955.917,11622.8271,252
3955.917,11622.8248,252
3955.917,11622.8224,252
3955.9171,11622.8201,250
3955.9172,11622.8177,250
3955.9172,11622.8152,250
3955.9172,11622.8128,250
3955.9171,11622.8104,250
3955.9171,11622.8079,250
3955.9171,11622.8055,250
3955.917,11622.8031,250
3955.9169,11622.8006,251
3955.9168,11622.7982,251
3955.9165,11622.7958,251
3955.9162,11622.7934,251
3955.9161,11622.7909,251
3955.9161,11622.7885,255
3955.9159,11622.7861,261
3955.9158,11622.784,264
3955.9159,11622.7823,265
3955.916,11622.7808,265
3955.9161,11622.779,264
3955.9162,11622.7771,262
3955.9163,11622.775,262
3955.9163,11622.7729,261
3955.9163,11622.7706,260
3955.9163,11622.7683,258
3955.9162,11622.7659,257
3955.916,11622.7634,256
3955.9159,11622.761,256
3955.9158,11622.7585,255
3955.9158,11622.756,255
3955.9158,11622.7535,255
3955.9157,11622.7509,254
3955.9156,11622.7482,253
3955.9154,11622.7456,252
3955.9152,11622.7429,252
3955.915,11622.7402,252
3955.9149,11622.7375,251
3955.9149,11622.7347,251
3955.9149,11622.732,251
3955.9148,11622.7294,250
3955.9147,11622.7268,249
3955.9146,11622.7242,249
3955.9145,11622.7217,249
3955.9144,11622.7194,249
3955.9142,11622.7175,249
3955.9141,11622.7158,249
3955.9139,11622.7141,249
3955.9138,11622.7124,248
3955.9137,11622.7107,249
3955.9135,11622.7088,249
3955.9133,11622.7069,248
3955.9132,11622.705,249
3955.9131,11622.7032,248
3955.9128,11622.7014,248
3955.9126,11622.6996,247
3955.9124,11622.6978,246
3955.9123,11622.6958,246
3955.9122,11622.694,246
3955.9121,11622.6922,246
3955.9121,11622.6904,246
3955.9119,11622.6886,245
3955.9119,11622.6867,245
3955.9118,11622.6846,244
3955.9117,11622.6823,245
3955.9116,11622.6799,246
3955.9116,11622.6774,253
3955.9117,11622.6749,259
3955.9119,11622.6722,259
3955.912,11622.6696,257
3955.912,11622.6669,255
3955.9119,11622.6643,264
3955.9117,11622.6616,275
3955.9117,11622.6589,279
3955.9118,11622.6563,278
3955.9118,11622.6536,275
3955.9119,11622.6509,275
3955.9119,11622.6481,275
3955.9118,11622.6454,274
3955.9116,11622.6427,273
3955.9115,11622.64,272
3955.9115,11622.6373,271
3955.9114,11622.6346,271
3955.9113,11622.632,271
3955.9111,11622.6293,269
3955.911,11622.6266,268
3955.9109,11622.6239,266
3955.9109,11622.6213,266
3955.911,11622.6186,266
3955.9111,11622.6159,266
3955.9111,11622.6132,265
3955.9111,11622.6105,266
3955.911,11622.6077,266
3955.9109,11622.605,266
3955.9108,11622.6023,266
3955.9108,11622.5996,265
3955.9107,11622.5968,264
3955.9107,11622.5942,264
3955.9107,11622.5916,263
3955.9108,11622.5889,263
3955.9106,11622.586,263
3955.9104,11622.5827,261
3955.9102,11622.5794,261
3955.9101,11622.5764,261
3955.91,11622.5735,261
3955.91,11622.5708,260
3955.91,11622.5682,260
3955.9101,11622.5657,260
3955.91,11622.5634,260
3955.91,11622.5611,259
3955.9099,11622.5588,259
3955.9098,11622.5565,260
3955.9096,11622.5542,259
3955.9095,11622.552,259
3955.9095,11622.5496,259
3955.9095,11622.5473,259
3955.9093,11622.5451,259
3955.909,11622.543,259
3955.9086,11622.5409,258
3955.9084,11622.5387,257
3955.9083,11622.5365,256
3955.9083,11622.5342,255
3955.9083,11622.5319,255
3955.9082,11622.5296,254
3955.9081,11622.5272,254
3955.9081,11622.5248,253
3955.9081,11622.5226,253
3955.9081,11622.5205,252
3955.9079,11622.5183,251
3955.9079,11622.5161,251
3955.9078,11622.5138,250
3955.9078,11622.5115,250
3955.9078,11622.5091,249
3955.9077,11622.5066,248
3955.9075,11622.5042,248
3955.9074,11622.5018,247
3955.9072,11622.4994,248
3955.9069,11622.497,249
3955.9068,11622.4945,248
3955.9066,11622.4922,248
3955.9065,11622.4899,247
3955.9061,11622.4878,246
3955.9058,11622.4857,246
3955.9058,11622.4835,245
3955.9058,11622.4812,245
3955.9057,11622.4791,244
3955.9056,11622.477,244
3955.9056,11622.475,243
3955.9055,11622.473,243
3955.9054,11622.471,243
3955.9054,11622.4691,242
3955.9053,11622.4673,242
3955.9052,11622.4656,242
3955.9052,11622.4638,242
3955.9052,11622.462,241
3955.9052,11622.4604,241
3955.9054,11622.4589,241
3955.9055,11622.4574,241
3955.9057,11622.4561,241
3955.9058,11622.4549,240
3955.906,11622.4537,240
3955.9063,11622.4528,240
3955.9064,11622.4522,240
3955.9065,11622.4519,240
3955.9065,11622.4516,239
3955.9064,11622.4515,239
3955.9063,11622.4514,239
3955.9062,11622.4514,238
3955.9062,11622.4513,238
3955.9061,11622.4512,238
3955.906,11622.4512,237
3955.9059,11622.4512,237
3955.9058,11622.4512,237
3955.9058,11622.4512,236
3955.9057,11622.4512,236
3955.9056,11622.4512,236
3955.9055,11622.4512,236
3955.9055,11622.4512,235
3955.9054,11622.4512,235
3955.9053,11622.4512,234
3955.9053,11622.4512,234
3955.9053,11622.4513,234
3955.9052,11622.4513,234
3955.9052,11622.4512,233
3955.9052,11622.4513,233
3955.9052,11622.4513,233
3955.9051,11622.4513,233
3955.9051,11622.4513,232
3955.9051,11622.4513,232
3955.9051,11622.4513,232
3955.905,11622.4514,232
3955.905,11622.4514,231
3955.905,11622.4514,231
3955.9051,11622.4515,231
3955.9051,11622.4515,230
3956.3491,11623.9328,152
3956.3494,11623.9348,150
3956.3467,11623.934,143
3956.3473,11623.9351,143
3956.3483,11623.9343,149
3956.3487,11623.9343,152
3956.3494,11623.9345,150
3956.3508,11623.9353,147
3956.3517,11623.9358,144
3956.3515,11623.9357,142
3956.3517,11623.9359,143
3956.3517,11623.9359,140
3956.351,11623.9355,137
3956.3501,11623.9351,138
3956.3497,11623.9347,141
3956.3497,11623.9344,142
3956.3499,11623.934,143
3956.35,11623.9337,142
3956.3498,11623.9336,137
3956.3498,11623.9334,133
3956.3497,11623.9331,133
3956.3498,11623.9327,134
3956.3498,11623.9324,126
3956.3498,11623.9322,119
3956.3498,11623.9321,116
3956.3492,11623.9317,115
3956.3496,11623.9318,117
3956.3496,11623.9318,117
3956.3494,11623.9319,113
3956.3493,11623.9318,114
3956.349,11623.9317,113
3956.3488,11623.9317,114
3956.3483,11623.9321,111
3956.3481,11623.9323,111
3956.3474,11623.9322,110
3956.3479,11623.9319,110
3956.3476,11623.9317,109
3956.3474,11623.9317,109
3956.3474,11623.9317,108
3956.3472,11623.9317,108
3956.3474,11623.9321,107
3956.347,11623.9325,108
3956.3467,11623.933,107
3956.3464,11623.9336,106
3956.3456,11623.9344,106
3956.3454,11623.9346,1023
3956.3454,11623.9352,1023
3956.3453,11623.9355,93
3956.3454,11623.9358,99
3956.3456,11623.9358,102
3956.3458,11623.9357,102
3956.3462,11623.935,102
3956.3464,11623.9342,101
3956.3466,11623.9339,101
3956.3472,11623.9339,100
3956.3477,11623.9336,99
3956.3482,11623.9333,98
3956.3484,11623.9333,98
3956.3486,11623.9335,97
3956.3486,11623.9339,97
3956.3488,11623.9339,97
3956.3491,11623.934,97
3956.3492,11623.934,97
3956.3494,11623.9341,96
3956.3494,11623.9345,96
3956.3499,11623.9348,96
3956.3503,11623.935,97
3956.3504,11623.935,96
3956.3505,11623.9352,96
3956.3505,11623.9354,95
3956.3509,11623.9353,95
3956.3514,11623.935,95
3956.3515,11623.9353,95
3956.3519,11623.9352,95
3956.3527,11623.9347,94
3956.3529,11623.9348,95
3956.3529,11623.9349,94
3956.3526,11623.9351,93
3956.3525,11623.935,93
3956.3525,11623.935,93
3956.3529,11623.9343,93
3956.3535,11623.9331,94
3956.3539,11623.9323,94
3956.3539,11623.932,93
3956.3539,11623.9316,93
3956.3539,11623.9313,92
3956.3537,11623.9312,92
3956.3535,11623.931,92
3956.3533,11623.9309,91
3956.3532,11623.9308,92
3956.353,11623.9306,91
3956.3528,11623.9305,91
3956.3526,11623.9303,91
3956.3524,11623.9302,91
3956.3522,11623.9301,90
3956.352,11623.9299,90
3956.3518,11623.9298,90
3956.3516,11623.9297,90
3956.3514,11623.9295,89
3956.3512,11623.9294,89
3956.351,11623.9294,89
3956.3509,11623.9293,90
3956.3507,11623.9292,89
3956.3513,11623.9296,88
3956.3514,11623.9296,88
3956.3515,11623.9297,88
3956.3514,11623.9298,88
3956.3514,11623.9298,88
3956.3514,11623.9299,87
3956.3513,11623.9299,88
3956.3512,11623.9299,87
3956.3511,11623.9299,87
3956.3509,11623.9299,87
3956.3506,11623.9298,87
3956.3504,11623.9297,87
3956.3505,11623.9298,86
3956.3508,11623.93,86
3956.3502,11623.9297,86
3956.3501,11623.9297,85
3956.35,11623.9297,85
3956.3502,11623.9298,85
3956.3504,11623.93,85
3956.3503,11623.93,84
3956.3497,11623.9296,84
3956.35,11623.9298,84
3956.3501,11623.9299,84
3956.3501,11623.93,83
3956.3503,11623.9301,83
3956.3506,11623.9304,83
3956.3509,11623.9306,83
3956.3512,11623.9309,82
3956.3512,11623.9308,83
3956.3511,11623.9308,82
3956.351,11623.9308,82
3956.3514,11623.9312,82
3956.3513,11623.9312,82
3956.3515,11623.9313,81
3956.3516,11623.9315,81
3956.3518,11623.9316,80
3956.352,11623.9318,81
3956.3523,11623.932,81
3956.3522,11623.932,80
3956.3524,11623.9322,80
3956.3526,11623.9324,80
3956.3529,11623.9327,80
3956.3532,11623.9329,80
3956.3534,11623.9331,79
3956.3538,11623.9334,79
3956.3542,11623.9337,79
3956.3544,11623.9338,79
3956.3545,11623.934,79
3956.3546,11623.9341,79
3956.3548,11623.9342,79
3956.3549,11623.9344,79
3956.3549,11623.9344,78
3956.3551,11623.9346,78
3956.3552,11623.9347,77
3956.3553,11623.9349,78
3956.3553,11623.9349,77
3956.3552,11623.9349,77
3956.355,11623.9348,77
3956.3545,11623.9345,77
3956.3543,11623.9344,77
3956.3541,11623.9343,76
3956.3538,11623.9342,76
3956.3535,11623.934,76
3956.3532,11623.9338,75
3956.3531,11623.9338,76
3956.353,11623.9337,75
3956.3531,11623.9338,75
3956.3532,11623.9339,75
3956.3531,11623.9339,74
3956.353,11623.9338,74
3956.3528,11623.9337,74
3956.3524,11623.9334,74
3956.352,11623.9332,74
3956.3517,11623.933,73
3956.3515,11623.9329,73
3956.3515,11623.933,73
3956.3516,11623.9331,73
3956.3517,11623.9331,73
3956.3517,11623.9331,73
3956.3516,11623.9331,73
3956.3515,11623.9331,72
3956.3514,11623.933,72
3956.3512,11623.933,72
3956.351,11623.9329,72
3956.3509,11623.9329,71
3956.3509,11623.9329,71
3956.351,11623.933,71
3956.3511,11623.9331,71
3956.3513,11623.9333,71
3956.3512,11623.9333,70
3956.3512,11623.9333,71
3956.3512,11623.9333,70
3956.3511,11623.9334,70
3956.3511,11623.9334,70
3956.3511,11623.9334,69
3956.351,11623.9333,69
3956.3508,11623.9333,69
3956.3505,11623.9331,69
3956.3503,11623.933,69
3956.3499,11623.9329,69
3956.3494,11623.9326,69
3956.349,11623.9324,69
3956.3489,11623.9324,70
3956.3481,11623.9322,69
3956.3477,11623.9323,69
3956.3477,11623.9324,72
3956.3476,11623.9323,367
3956.3477,11623.9322,349
3956.348,11623.9322,352
3956.3485,11623.9324,357
3956.3486,11623.9323,176
3956.3487,11623.9322,133
3956.3487,11623.9321,208
3956.349,11623.9322,130
3956.3493,11623.9323,130
3956.349,11623.9321,149
3956.3492,11623.9322,151
3956.3494,11623.9323,432
3956.3495,11623.9323,279
3956.3494,11623.9323,317
3956.3495,11623.9324,289
3956.3494,11623.9324,308
3956.3499,11623.9327,311
3956.3502,11623.9329,382
3956.3499,11623.9328,447
3956.35,11623.9328,498
3956.3505,11623.933,535
3956.3507,11623.9332,560
3956.3506,11623.9332,584
3956.3501,11623.9332,603
3956.3494,11623.933,619
3956.3495,11623.9334,632
3956.3494,11623.9332,641
3956.3492,11623.9331,648
3956.3497,11623.9332,653
3956.3501,11623.9336,656
3956.35,11623.9334,658
3956.3499,11623.9334,659
3956.3502,11623.9336,659
3956.3512,11623.9339,657
3956.3518,11623.9343,654
3956.3527,11623.935,652
3956.3533,11623.9355,648
3956.3533,11623.9356,644
3956.3537,11623.9361,642
3956.3535,11623.936,640
3956.3538,11623.9362,639
3956.3535,11623.936,638
3956.3538,11623.9361,630
3956.3539,11623.9363,623
3956.3539,11623.9363,618
3956.3537,11623.9362,612
3956.3539,11623.9363,607
3956.3533,11623.9359,603
3956.3529,11623.9358,598
3956.353,11623.9357,592
3956.3527,11623.9356,587
3956.3523,11623.9354,583
3956.3519,11623.9349,583
3956.3516,11623.9351,583
3956.3513,11623.9352,581
3956.3511,11623.9353,580
3956.351,11623.9352,578
3956.3513,11623.9354,575
3956.3517,11623.9356,571
3956.3517,11623.9356,566
3956.3522,11623.9356,559
3956.3523,11623.9356,555
3956.3525,11623.9355,551
3956.3523,11623.9351,547
3956.3521,11623.9346,543
3956.3521,11623.9347,539
3956.352,11623.9347,536
3956.3518,11623.9349,533
3956.3519,11623.9351,530
3956.3524,11623.9353,527
3956.352,11623.9354,524
3956.3522,11623.9357,521
3956.3528,11623.9361,518
3956.3531,11623.9361,515
3956.3537,11623.9364,513
3956.3542,11623.9366,510
3956.3543,11623.9369,507
3956.3543,11623.9371,504
3956.3537,11623.9364,502
3956.353,11623.9358,499
3956.3524,11623.9353,497
3956.3518,11623.9347,495
3956.3511,11623.9342,493
3956.3512,11623.934,491
3956.3508,11623.9337,488
3956.3508,11623.9339,486
3956.3506,11623.9337,485
3956.3501,11623.9334,483
3956.3496,11623.933,481
3956.3491,11623.9327,479
3956.3489,11623.9322,479
3956.3496,11623.9324,477
3956.3496,11623.9325,475
3956.3503,11623.9325,473
3956.3495,11623.9323,472
3956.3486,11623.9318,470
3956.3479,11623.9319,468
3956.3471,11623.9319,467
3956.3456,11623.9315,465
3956.3448,11623.9313,464
3956.3445,11623.9312,463
3956.3443,11623.9312,461
3956.3441,11623.9312,460
3956.344,11623.9311,458
3956.344,11623.9312,457
3956.3441,11623.9311,455
3956.3439,11623.931,454
3956.3439,11623.9307,453
3956.3433,11623.9303,451
3956.3433,11623.9303,450
3956.3436,11623.9295,449
3956.3437,11623.929,448
3956.3438,11623.9289,446
3956.344,11623.9289,445
3956.3435,11623.9285,444
3956.3428,11623.9285,443
3956.3422,11623.9279,442
3956.3419,11623.9275,441
3956.3416,11623.9272,439
3956.3416,11623.9271,438
3956.3416,11623.9267,437
3956.3412,11623.9264,436
3956.3413,11623.9259,435
3956.3412,11623.9262,434
3956.3416,11623.9266,432
3956.3408,11623.9262,431
3956.3414,11623.9264,430
3956.3418,11623.9266,429
3956.3423,11623.9267,428
3956.3424,11623.9263,427
3956.3423,11623.9262,426
3956.3431,11623.9261,426
3956.3433,11623.9265,425
3956.3442,11623.9271,424
3956.345,11623.9272,423
3956.346,11623.9276,422
3956.346,11623.9274,421
3956.3459,11623.9279,420
3956.3464,11623.928,419
3956.3469,11623.9283,418
3956.3472,11623.9285,417
3956.3482,11623.9288,416
3956.3493,11623.9291,415
3956.35,11623.9297,414
3956.3499,11623.9296,414
3956.3498,11623.9296,412
3956.3491,11623.9303,411
3956.3495,11623.9313,411
3956.3496,11623.9312,410
3956.3503,11623.9315,409
3956.35,11623.932,408
3956.3493,11623.9318,407
3956.3487,11623.9314,406
3956.3493,11623.9315,405
3956.3497,11623.9318,405
3956.3496,11623.9319,404
3956.3484,11623.9315,403
3956.3485,11623.931,402
3956.3482,11623.9309,401
3956.3481,11623.9314,400
3956.3474,11623.9311,399
3956.3472,11623.9313,399
3956.3477,11623.9312,398
3956.3481,11623.9313,398
3956.3479,11623.9309,397
3956.3486,11623.9309,396
3956.3489,11623.9309,395
3956.3492,11623.9309,395
3956.3496,11623.9313,394
3956.3499,11623.9319,394
3956.3496,11623.9317,393
3956.3495,11623.9316,392
3956.3502,11623.9318,391
3956.3509,11623.9316,391
3956.3517,11623.9314,390
3956.3525,11623.9311,389
3956.3532,11623.9305,389
3956.3539,11623.93,388
3956.3553,11623.9296,387
3956.356,11623.9296,387
3956.3568,11623.9303,386
3956.357,11623.9313,386
3956.3564,11623.932,385
3956.3566,11623.9316,384
3956.3562,11623.9313,384
3956.3551,11623.931,383
3956.3547,11623.9306,383
3956.3554,11623.9306,382
3956.3563,11623.9305,381
3956.357,11623.9306,380
3956.3579,11623.9312,380
3956.3584,11623.932,379
3956.3586,11623.9333,378
3956.359,11623.9343,378
3956.3578,11623.9341,378
3956.3583,11623.9347,377
3956.3577,11623.9355,376
3956.3574,11623.9359,376
3956.3573,11623.9361,375
3956.3573,11623.9359,375
3956.3577,11623.9352,374
3956.3585,11623.9342,374
3956.3589,11623.9336,373
3956.359,11623.9328,372
3956.3589,11623.9328,372
3956.3581,11623.933,371
3956.3574,11623.9332,371
3956.3572,11623.9337,370
3956.3566,11623.9344,369
3956.356,11623.9349,369
3956.3554,11623.9353,368
3956.3554,11623.935,368
3956.3558,11623.9349,367
3956.356,11623.9347,367
3956.3569,11623.9347,366
3956.3571,11623.9351,366
3956.3571,11623.9353,366
3956.3569,11623.9346,365
3956.3574,11623.9336,364
3956.3575,11623.9334,364
3956.3575,11623.9334,363
3956.3571,11623.9338,363
3956.3576,11623.9343,364
3956.3588,11623.9351,363
3956.3592,11623.9354,362
3956.359,11623.9358,362
3956.3586,11623.9351,361
3956.3579,11623.9347,361
3956.3574,11623.9343,360
3956.3574,11623.9337,359
3956.3581,11623.9333,359
3956.3581,11623.9333,358
3956.358,11623.9334,358
3956.3578,11623.9331,357
3956.3573,11623.9332,356
3956.3572,11623.9331,356
3956.3581,11623.9331,356
3956.3583,11623.9336,355
3956.3578,11623.9332,355
3956.3571,11623.9332,354
3956.3575,11623.9339,354
3956.3573,11623.9344,353
3956.3571,11623.9341,353
3956.3569,11623.9335,352
3956.3566,11623.9322,352
3956.3569,11623.932,352
3956.3562,11623.9317,352
3956.3554,11623.9319,351
3956.3544,11623.9324,351
3956.3548,11623.9326,351
3956.3547,11623.9331,350
3956.3553,11623.9336,350
3956.3549,11623.934,349
3956.3551,11623.9339,349
3956.3547,11623.9341,348
3956.355,11623.9345,348
3956.355,11623.935,347
3956.3552,11623.9348,347
3956.3562,11623.934,346
3956.3573,11623.9338,346
3956.3582,11623.9332,345
3956.3581,11623.9329,345
3956.3574,11623.9333,345
3956.3572,11623.9331,344
3956.3569,11623.9333,344
3956.3564,11623.9331,343
3956.3561,11623.933,343
3956.3559,11623.9331,343
3956.3556,11623.9331,342
3956.3552,11623.9332,342
3956.3551,11623.9334,341
3956.355,11623.9337,341
3956.3547,11623.9338,341
3956.3547,11623.9342,340
3956.3545,11623.9343,340
3956.3543,11623.9345,339
3956.3543,11623.9348,339
3956.3541,11623.9349,339
3956.3539,11623.9349,338
3956.3534,11623.9347,338
3956.3527,11623.9341,337
3956.3523,11623.9339,337
3956.3524,11623.9342,336
3956.3522,11623.9342,336
3956.3525,11623.9346,336
3956.3526,11623.9348,336
3956.3527,11623.935,335
3956.3529,11623.9352,335
3956.3529,11623.9353,335
3956.353,11623.9355,334
3956.3533,11623.936,334
3956.3537,11623.9366,333
3956.3548,11623.937,333
3956.355,11623.9371,333
3956.355,11623.937,332
3956.3552,11623.9366,332
3956.3557,11623.9366,332
3956.3559,11623.9367,331
3956.3557,11623.9369,332
3956.3552,11623.9369,332
3956.3542,11623.9363,333
3956.3533,11623.9361,333
3956.3534,11623.9362,334
3956.354,11623.9361,334
3956.354,11623.9358,334
3956.3528,11623.9354,334
3956.3525,11623.9348,334
3956.3517,11623.9339,333
3956.3503,11623.9337,333
3956.3499,11623.9334,333
3956.3501,11623.9331,332
3956.35,11623.9332,332
3956.3499,11623.9333,332
3956.3499,11623.9331,332
3956.3503,11623.9321,330
3956.3502,11623.932,330
3956.3497,11623.9323,328
3956.3501,11623.931,338
3956.3506,11623.9295,333
3956.3509,11623.9283,328
3956.3502,11623.9278,326
3956.3506,11623.9277,325
3956.3505,11623.9282,324
3956.3506,11623.9286,323
3956.3509,11623.9289,322
3956.3512,11623.9291,321
3956.3521,11623.9296,322
3956.3536,11623.9303,322
3956.3552,11623.9311,322
3956.3562,11623.9317,322
3956.357,11623.9322,321
3956.3569,11623.9323,321
3956.3565,11623.9322,321
3956.3564,11623.9323,320
3956.356,11623.9322,320
3956.3558,11623.9322,319
3956.3554,11623.9322,319
3956.3554,11623.9323,319
3956.3554,11623.9324,318
3956.3555,11623.9325,318
3956.3562,11623.933,318
3956.3568,11623.9334,317
3956.3572,11623.9337,317
3956.3566,11623.9335,317
3956.3565,11623.9335,316
3956.3569,11623.9336,316
3956.3575,11623.9339,316
3956.3566,11623.9338,315
3956.3567,11623.9344,315
3956.3575,11623.9351,315
3956.3568,11623.9358,315
3956.358,11623.9364,314
3956.3584,11623.9361,314
3956.3586,11623.9361,314
3956.3578,11623.9359,313
3956.3583,11623.9353,313
3956.3581,11623.9348,313
3956.3591,11623.9344,313
3956.3596,11623.9347,313
3956.36,11623.9349,312
3956.3604,11623.9343,312
3956.3609,11623.9343,312
3956.3608,11623.9341,312
3956.3607,11623.9336,312
3956.3604,11623.9337,311
3956.3602,11623.9337,311
3956.3599,11623.9341,310
3956.36,11623.9343,310
3956.3598,11623.9344,310
3956.3594,11623.9345,309
3956.3593,11623.934,309
3956.3594,11623.9342,309
3956.3597,11623.9342,309
3956.3594,11623.9341,308
3956.3596,11623.9343,308
3956.3598,11623.9344,307
3956.359,11623.934,307
3956.3582,11623.9337,306
3956.3576,11623.9335,306
3956.3575,11623.9336,306
3956.3573,11623.9335,305
3956.3579,11623.9337,305
3956.3579,11623.9336,305
3956.3571,11623.9333,304
3956.3564,11623.933,304
3956.3557,11623.9328,303
3956.3552,11623.9326,303
3956.3548,11623.9325,303
3956.3545,11623.9324,303
3956.3543,11623.9323,302
3956.3541,11623.9323,302
3956.3539,11623.9322,301
3956.3537,11623.9321,301
3956.3536,11623.9321,301
3956.3535,11623.9321,301
3956.3533,11623.932,301
3956.3532,11623.932,301
3956.353,11623.932,300
3956.3529,11623.932,300
3956.3527,11623.932,300
3956.3526,11623.932,299
3956.3525,11623.932,299
3956.3524,11623.932,299
3956.3523,11623.932,299
3956.3522,11623.932,299
3956.3521,11623.932,298
3956.3519,11623.932,298
3956.3515,11623.9321,298
3956.3514,11623.9321,297
3956.3514,11623.9322,297
3956.3514,11623.9322,297
3956.3516,11623.9321,297
3956.3516,11623.9321,297
3956.3515,11623.9321,296
3956.3513,11623.9322,296
3956.3513,11623.9322,296
3956.3512,11623.9322,296
3956.3511,11623.9323,296
3956.3509,11623.9323,295
3956.3507,11623.9323,295
3956.3505,11623.9324,295
3956.3503,11623.9324,295
3956.3501,11623.9325,295
3956.3499,11623.9325,295
3956.3498,11623.9325,294
3956.3497,11623.9326,294
3956.3496,11623.9326,294
3956.3495,11623.9326,294
3956.3495,11623.9327,293
3956.3496,11623.9328,293
3956.3494,11623.9327,293
3956.349,11623.9326,293
3956.3488,11623.9325,292
3956.3486,11623.9324,292
3956.3485,11623.9324,292
3956.3481,11623.9322,292
3956.348,11623.9321,292
3956.3482,11623.9321,292
3956.3486,11623.9322,291
